Time (Gyr) 	 Pressure (bar) 	 Depth (km) 	 Melt fraction 	 Temp (K) 	 Density (kg m-3)
2.851 	 31510.9 	 70.3433 	 0 	 1349.22 	 4322.26
2.851 	 31143.7 	 69.5379 	 0 	 1336.88 	 4320.86
2.851 	 30776.4 	 68.7322 	 0 	 1324.53 	 4319.46
2.851 	 30409.2 	 67.9263 	 0 	 1312.18 	 4318.04
2.851 	 30042 	 67.1203 	 0 	 1299.82 	 4316.62
2.851 	 29674.8 	 66.314 	 0 	 1287.46 	 4315.2
2.851 	 29307.6 	 65.5074 	 0 	 1275.1 	 4313.76
2.851 	 28940.4 	 64.7007 	 0 	 1262.74 	 4312.32
2.851 	 28573.3 	 63.8937 	 0 	 1250.37 	 4310.87
2.851 	 28206.2 	 63.0866 	 0 	 1238 	 4309.4
2.851 	 27839.1 	 62.2791 	 0 	 1225.62 	 4307.94
2.851 	 27472 	 61.4715 	 0 	 1213.24 	 4306.46
2.851 	 27105 	 60.6637 	 0 	 1200.86 	 4304.97
2.851 	 26737.9 	 59.8556 	 0 	 1188.47 	 4303.47
2.851 	 26370.9 	 59.0472 	 0 	 1176.09 	 4301.97
2.851 	 26003.9 	 58.2387 	 0 	 1163.69 	 4300.45
2.851 	 25636.9 	 57.4299 	 0 	 1151.3 	 4298.93
2.851 	 25270 	 56.6209 	 0 	 1138.9 	 4297.39
2.851 	 24903 	 55.8116 	 0 	 1126.49 	 4295.85
2.851 	 24536.1 	 55.0021 	 0 	 1114.08 	 4294.29
2.851 	 24169.2 	 54.1924 	 0 	 1101.67 	 4292.73
2.851 	 23802.3 	 53.3824 	 0 	 1089.26 	 4291.15
2.851 	 23435.4 	 52.5721 	 0 	 1076.84 	 4289.57
2.851 	 23068.6 	 51.7616 	 0 	 1064.42 	 4287.97
2.851 	 22701.8 	 50.9509 	 0 	 1051.99 	 4286.36
2.851 	 22335 	 50.1399 	 0 	 1039.56 	 4284.73
2.851 	 21968.2 	 49.3286 	 0 	 1027.13 	 4283.1
2.851 	 21601.4 	 48.5171 	 0 	 1014.69 	 4281.45
2.851 	 21234.7 	 47.7053 	 0 	 1002.24 	 4279.8
2.851 	 20868 	 46.8933 	 0 	 989.798 	 4278.12
2.851 	 20501.3 	 46.081 	 0 	 977.347 	 4276.44
2.851 	 20134.6 	 45.2684 	 0 	 964.893 	 4274.74
2.851 	 19767.9 	 44.4555 	 0 	 952.434 	 4273.03
2.851 	 19401.3 	 43.6424 	 0 	 939.971 	 4271.3
2.851 	 19034.6 	 42.829 	 0 	 927.503 	 4269.56
2.851 	 18668 	 42.0153 	 0 	 915.032 	 4267.8
2.851 	 18301.5 	 41.2013 	 0 	 902.555 	 4266.02
2.851 	 17934.9 	 40.3871 	 0 	 890.075 	 4264.24
2.851 	 17568.4 	 39.5725 	 0 	 877.59 	 4262.43
2.851 	 17201.8 	 38.7577 	 0 	 865.101 	 4260.61
2.851 	 16835.3 	 37.9425 	 0 	 852.606 	 4258.77
2.851 	 16468.9 	 37.1271 	 0 	 840.108 	 4256.91
2.851 	 16102.4 	 36.3113 	 0 	 827.604 	 4255.03
2.851 	 15736 	 35.4952 	 0 	 815.096 	 4253.13
2.851 	 15369.5 	 34.6789 	 0 	 802.583 	 4251.21
2.851 	 15003.2 	 33.8622 	 0 	 790.065 	 4249.28
2.851 	 14636.8 	 33.0451 	 0 	 777.543 	 4247.32
2.851 	 14270.4 	 32.2278 	 0 	 765.015 	 4245.34
2.851 	 13904.1 	 31.4101 	 0 	 752.482 	 4243.33
2.851 	 13537.8 	 30.5921 	 0 	 739.944 	 4241.3
2.851 	 13171.5 	 29.7737 	 0 	 727.401 	 4239.25
2.851 	 12805.2 	 28.955 	 0 	 714.852 	 4237.17
2.851 	 12439 	 28.1359 	 0 	 702.298 	 4235.06
2.851 	 12072.8 	 27.3165 	 0 	 689.738 	 4232.93
2.851 	 11706.6 	 26.4967 	 0 	 677.173 	 4230.77
2.851 	 11340.4 	 25.6766 	 0 	 664.603 	 4228.57
2.851 	 10974.2 	 24.8561 	 0 	 652.026 	 4226.34
2.851 	 10608.1 	 24.0351 	 0 	 639.444 	 4224.08
2.851 	 10242 	 23.2138 	 0 	 626.855 	 4221.79
2.851 	 9875.86 	 22.3921 	 0 	 614.261 	 4219.46
2.851 	 9509.79 	 21.57 	 0 	 601.66 	 4217.08
2.851 	 9143.74 	 20.7475 	 0 	 589.053 	 4214.67
2.851 	 8777.71 	 19.9245 	 0 	 576.439 	 4212.21
2.851 	 8411.7 	 19.1012 	 0 	 563.819 	 4209.71
2.851 	 8045.72 	 18.2773 	 0 	 551.192 	 4207.16
2.851 	 7679.76 	 17.4531 	 0 	 538.558 	 4204.55
2.851 	 7313.82 	 16.6283 	 0 	 525.916 	 4201.89
2.851 	 6947.91 	 15.8031 	 0 	 513.268 	 4199.17
2.851 	 6582.01 	 14.9774 	 0 	 500.612 	 4196.38
2.851 	 6216.14 	 14.1511 	 0 	 487.948 	 4193.53
2.851 	 5850.3 	 13.3244 	 0 	 475.276 	 4190.59
2.851 	 5484.48 	 12.4971 	 0 	 462.596 	 4187.58
2.851 	 5118.68 	 11.6693 	 0 	 449.908 	 4184.48
2.851 	 4752.9 	 10.8409 	 0 	 437.21 	 4181.27
2.851 	 4387.15 	 10.0118 	 0 	 424.504 	 4177.95
2.851 	 4021.42 	 9.1822 	 0 	 411.788 	 4174.51
2.851 	 3655.71 	 8.35191 	 0 	 399.061 	 4170.94
2.851 	 3290.03 	 7.52092 	 0 	 386.325 	 4167.2
2.851 	 2924.37 	 6.68922 	 0 	 373.577 	 4163.27
2.851 	 2558.74 	 5.85674 	 0 	 360.817 	 4159.13
